variant,component,log10k
collapsed_sc,kyy,0.8627541111047453
collapsed_sc,kyy,0.633300653167521
collapsed_sc,kyy,0.7982574239195486
collapsed_sc,kyy,1.0512739779812645
collapsed_sc,kyy,1.0734292170456816
collapsed_sc,kyy,1.1570751975361924
collapsed_sc,kyy,0.5343519395323884
collapsed_sc,kyy,0.6332785706599222
collapsed_sc,kyy,0.8665093036739037
collapsed_sc,kyy,1.0777885047932916
collapsed_sc,kyy,1.7837459635455815
collapsed_sc,kyy,1.3222696581315962
collapsed_sc,kyy,0.6529715564106341
collapsed_sc,kyy,0.7186801330054643
collapsed_sc,kyy,1.026951949788391
collapsed_sc,kyy,0.6838590075608961
collapsed_sc,kyy,0.5760883254390243
collapsed_sc,kyy,1.4921226907965521
collapsed_sc,kyy,0.7925843491392773
collapsed_sc,kyy,0.7568636523197712
collapsed_sc,kyy,1.708699610451516
collapsed_sc,kyy,0.536452239644093
collapsed_sc,kyy,0.9172448733551725
collapsed_sc,kyy,0.6077026814744976
collapsed_sc,kyy,1.3836983098812121
collapsed_sc,kyy,0.5673988916529438
collapsed_sc,kyy,0.7654168364203889
collapsed_sc,kyy,0.6657895576522793
collapsed_sc,kyy,1.01069834197633
collapsed_sc,kyy,0.40632941274446754
collapsed_sc,kyy,0.4847167823585011
collapsed_sc,kyy,0.8153866619446654
collapsed_sc,kyy,0.7629028581001673
collapsed_sc,kyy,1.464469967239177
collapsed_sc,kyy,1.675781725131286
collapsed_sc,kyy,0.5238080574052939
collapsed_sc,kyy,0.6774989688636879
collapsed_sc,kyy,0.6465821978761548
collapsed_sc,kyy,1.322888671011355
collapsed_sc,kyy,0.6181324683793561
collapsed_sc,kyy,0.9900365639501811
collapsed_sc,kyy,0.9385879969274441
collapsed_sc,kyy,0.7510004209859604
collapsed_sc,kyy,0.7496481448846389
collapsed_sc,kyy,0.6565518990470253
collapsed_sc,kyy,0.5982041190846394
collapsed_sc,kyy,1.1373671736839865
collapsed_sc,kyy,0.40113151792185486
collapsed_sc,kyy,0.9608904469845196
collapsed_sc,kyy,0.8934021752349859
collapsed_sc,kyy,0.520016384353815
collapsed_sc,kyy,1.4859934667935861
collapsed_sc,kyy,0.7750138522307841
collapsed_sc,kyy,0.8895843291519184
collapsed_sc,kyy,1.0718081413853848
collapsed_sc,kyy,0.6904570104592989
collapsed_sc,kyy,0.609707745274601
collapsed_sc,kyy,1.0583610453772825
collapsed_sc,kyy,0.9456879325231983
collapsed_sc,kyy,0.8780349969778997
collapsed_sc,kyy,0.5966334687028783
collapsed_sc,kyy,1.4334395796215773
collapsed_sc,kyy,0.9239431871746822
collapsed_sc,kyy,1.8662223221115326
collapsed_sc,kyy,1.7424613627161145
collapsed_sc,kyy,0.6615812895743652
collapsed_sc,kyy,0.9077287375676382
collapsed_sc,kyy,0.7455474020278887
collapsed_sc,kyy,1.0600643210565357
collapsed_sc,kyy,1.3933296882948893
collapsed_sc,kyy,0.5185560614188446
collapsed_sc,kyy,0.6602845735625148
collapsed_sc,kyy,0.9395089971295626
collapsed_sc,kyy,0.7732736269307012
collapsed_sc,kyy,0.5693619494229086
collapsed_sc,kyy,0.5687012973707094
collapsed_sc,kyy,0.7643528423795019
collapsed_sc,kyy,0.881640978485591
collapsed_sc,kyy,0.8045595300155449
collapsed_sc,kyy,1.5054127809640345
collapsed_sc,kyy,0.9700591536448397
collapsed_sc,kyy,0.9310647377967679
collapsed_sc,kyy,0.6724391987004797
collapsed_sc,kyy,0.8020922614259094
collapsed_sc,kyy,0.5084637593952279
collapsed_sc,kyy,1.0241475599863095
collapsed_sc,kyy,2.0694124805355556
collapsed_sc,kyy,0.7274972135560291
collapsed_sc,kyy,0.7394241953929945
collapsed_sc,kyy,0.6250425535226122
collapsed_sc,kyy,0.5959739945482786
collapsed_sc,kyy,1.8071499205907773
collapsed_sc,kyy,0.7210142985968693
collapsed_sc,kyy,1.5111922081642397
collapsed_sc,kyy,1.7374079106124385
collapsed_sc,kyy,1.244721008362916
collapsed_sc,kyy,0.9849153228246706
collapsed_sc,kyy,0.5641426023700227
collapsed_sc,kyy,0.7958861427637797
collapsed_sc,kyy,0.6921699412125212
collapsed_sc,kyy,0.6024451973170276
collapsed_sc,kyy,0.8588077318074032
collapsed_sc,kyy,0.8967263748234049
collapsed_sc,kyy,0.7900126857354017
collapsed_sc,kyy,0.8061721598305368
collapsed_sc,kyy,1.9417325752496142
collapsed_sc,kyy,0.7431134231637787
collapsed_sc,kyy,0.8258001021392469
collapsed_sc,kyy,0.6682718667395023
collapsed_sc,kyy,0.7476286964157475
collapsed_sc,kyy,0.8688142561421149
collapsed_sc,kyy,0.8954247051676755
collapsed_sc,kyy,0.7017874303546343
collapsed_sc,kyy,0.943970540473726
collapsed_sc,kyy,0.6281190201607147
collapsed_sc,kyy,0.7052708854227937
collapsed_sc,kyy,0.7557061902413535
collapsed_sc,kyy,1.070304997140027
collapsed_sc,kyy,0.7583620478162613
collapsed_sc,kyy,0.6105718879426968
collapsed_sc,kyy,1.5635889677284833
collapsed_sc,kyy,1.009424732510195
collapsed_sc,kyy,0.5667039966844661
collapsed_sc,kyy,0.894246456557669
collapsed_sc,kyy,0.8737117642395007
collapsed_sc,kyy,1.7534397050646475
collapsed_sc,kyy,0.6467076777266425
collapsed_sc,kyy,0.6590516064915372
collapsed_sc,kyy,0.8742222193285093
collapsed_sc,kyy,0.7361654376400482
collapsed_sc,kyy,0.6399911991330057
collapsed_sc,kyy,0.8971621802724693
collapsed_sc,kyy,0.5716045668994796
collapsed_sc,kyy,0.8633185347335128
collapsed_sc,kyy,1.5356682380340778
collapsed_sc,kyy,0.556420921169309
collapsed_sc,kyy,0.7206525370140541
collapsed_sc,kyy,0.8735710907789681
collapsed_sc,kyy,0.8591101348756255
collapsed_sc,kyy,0.7329360418388025
collapsed_sc,kyy,0.7685411867191763
collapsed_sc,kyy,0.9340959878532504
collapsed_sc,kyy,0.6752466692666145
collapsed_sc,kyy,0.9539628531408932
collapsed_sc,kyy,0.5998576648219498
collapsed_sc,kyy,0.946399961980473
collapsed_sc,kyy,0.5613115923522687
collapsed_sc,kyy,0.7528209402489361
collapsed_sc,kyy,0.5229873718888916
collapsed_sc,kyy,1.6613240920915997
collapsed_sc,kyy,0.7157126717667559
collapsed_sc,kyy,0.7736264178995786
collapsed_sc,kyy,0.6547760225403727
collapsed_sc,kyy,0.6103859990020953
collapsed_sc,kyy,1.2082984031451534
collapsed_sc,kyy,1.614908945808159
collapsed_sc,kyy,0.9872082347131726
collapsed_sc,kyy,1.4545838167096468
collapsed_sc,kyy,0.517212981449344
collapsed_sc,kyy,0.5716268803951153
collapsed_sc,kyy,1.8753927020857242
collapsed_sc,kyy,0.9379396774966202
collapsed_sc,kyy,0.7844698129329746
collapsed_sc,kyy,0.8116989135345121
collapsed_sc,kyy,1.4725330601763469
collapsed_sc,kyy,0.6449260777260232
collapsed_sc,kyy,1.5017094015080525
collapsed_sc,kyy,0.7119919110216124
collapsed_sc,kyy,1.4036059215138397
collapsed_sc,kyy,0.5379975199492409
collapsed_sc,kyy,0.8098323300356309
collapsed_sc,kyy,1.1388548588850331
collapsed_sc,kyy,0.7461199755369063
collapsed_sc,kyy,0.5744824715573713
collapsed_sc,kyy,0.5884568164129401
collapsed_sc,kyy,0.6121877503896195
collapsed_sc,kyy,0.7041275024350945
collapsed_sc,kyy,0.6039498268923895
collapsed_sc,kyy,0.8234491989083421
collapsed_sc,kyy,1.4345616317777101
collapsed_sc,kyy,0.8351962347217393
collapsed_sc,kyy,0.9228065173952631
collapsed_sc,kyy,0.7177793586953776
collapsed_sc,kyy,1.180861735790944
collapsed_sc,kyy,0.7654280836445003
collapsed_sc,kyy,0.6441298614034761
collapsed_sc,kyy,0.8944382917767332
collapsed_sc,kyy,0.7290043882168091
collapsed_sc,kyy,0.9350375188121274
collapsed_sc,kyy,0.9001333459832559
collapsed_sc,kyy,0.6151387415626808
collapsed_sc,kyy,0.8970011249598066
collapsed_sc,kyy,0.7757145304231327
collapsed_sc,kyy,0.6682353899892233
collapsed_sc,kyy,1.609184197965167
collapsed_sc,kyy,1.4106732211267956
collapsed_sc,kyy,0.8258192042567137
collapsed_sc,kyy,1.681000002705581
collapsed_sc,kyy,0.8771418330887909
collapsed_sc,kyy,0.5577021193542373
collapsed_sc,kyy,0.9041142813664192
collapsed_sc,kyy,0.5842307476829491
collapsed_sc,kyy,1.1539598596538698
collapsed_sc,kyy,0.7981030716361164
collapsed_sc,kyy,1.0833439662419702
collapsed_sc,kyy,0.8186576156381867
collapsed_sc,kyy,0.8372046589747822
collapsed_sc,kyy,0.6036981330738024
collapsed_sc,kyy,0.7075139178450441
collapsed_sc,kyy,0.9085192523584671
collapsed_sc,kyy,0.6320094918127341
collapsed_sc,kyy,0.6841885834115846
collapsed_sc,kyy,0.8578893932251879
collapsed_sc,kyy,1.4382246480945826
collapsed_sc,kyy,0.6385445319322267
collapsed_sc,kyy,0.6201927359652746
collapsed_sc,kyy,0.706833723565483
collapsed_sc,kyy,0.6527341565207893
collapsed_sc,kyy,0.5712842690427539
collapsed_sc,kyy,0.6123177674582497
collapsed_sc,kyy,0.6781830484720945
collapsed_sc,kyy,2.1352280676199737
collapsed_sc,kyy,1.3477088778174076
collapsed_sc,kyy,0.9524081276558504
collapsed_sc,kyy,0.8918041329726972
collapsed_sc,kyy,0.7823319034573077
collapsed_sc,kyy,0.83388257224394
collapsed_sc,kyy,0.915515901928159
collapsed_sc,kyy,0.5415637242139336
collapsed_sc,kyy,0.7286888451740099
collapsed_sc,kyy,1.357380709638819
collapsed_sc,kyy,0.7514398301991823
collapsed_sc,kyy,0.7251698953113844
collapsed_sc,kyy,0.4398200242492129
collapsed_sc,kyy,1.0535053459000194
collapsed_sc,kyy,0.7222703024960065
collapsed_sc,kyy,0.9011763092421099
collapsed_sc,kyy,0.5990829010295609
collapsed_sc,kyy,1.5181560566077772
collapsed_sc,kyy,0.6789883433316425
collapsed_sc,kyy,0.6321550094317216
collapsed_sc,kyy,1.4183516641135672
collapsed_sc,kyy,0.9687861419092643
collapsed_sc,kyy,0.797254151871809
collapsed_sc,kyy,1.1348864824122225
collapsed_sc,kyy,0.8090314866229922
collapsed_sc,kyy,0.7960754135586812
collapsed_sc,kyy,0.7141588564938162
collapsed_sc,kyy,0.6696813290841637
collapsed_sc,kyy,0.7601536344527887
collapsed_sc,kyy,0.5629886918137914
collapsed_sc,kyy,0.6320334705076599
collapsed_sc,kyy,0.6917895402819726
collapsed_sc,kyy,0.9377946095756716
collapsed_sc,kyy,0.7470251541343585
collapsed_sc,kyy,1.7106424533981055
collapsed_sc,kyy,1.359694045282211
collapsed_sc,kyy,0.7689627696723648
collapsed_sc,kyy,0.721498730181603
collapsed_sc,kyy,0.817513929235501
collapsed_sc,kyy,1.3837825651583302
collapsed_sc,kyy,0.5201568398618117
collapsed_sc,kyy,0.7527010342258401
collapsed_sc,kyy,0.8280448054723234
collapsed_sc,kyy,0.568188095545842
collapsed_sc,kyy,0.7188782708009446
collapsed_sc,kyy,0.6417454414313757
collapsed_sc,kyy,0.6489547638223233
collapsed_sc,kyy,0.8154271619549919
collapsed_sc,kyy,0.5848280978801575
collapsed_sc,kyy,0.8628237277396578
collapsed_sc,kyy,0.49434432845563137
collapsed_sc,kyy,0.5786365060869371
collapsed_sc,kyy,0.7330357726754657
collapsed_sc,kyy,0.5526482265630601
collapsed_sc,kyy,0.9071633358564125
collapsed_sc,kyy,0.903535063742874
collapsed_sc,kyy,1.6798895632277304
collapsed_sc,kyy,0.8266192368011163
collapsed_sc,kyy,1.27949318014496
collapsed_sc,kyy,0.8637708624397492
collapsed_sc,kyy,0.5945634513630624
collapsed_sc,kyy,0.9154713654955943
collapsed_sc,kyy,0.9743318830810761
collapsed_sc,kyy,0.7489289899090418
collapsed_sc,kyy,1.2729809151323024
collapsed_sc,kyy,1.4082339609297423
collapsed_sc,kyy,0.9492706354775869
collapsed_sc,kyy,0.6890307504839972
collapsed_sc,kyy,0.7044712290422165
collapsed_sc,kyy,0.9218769701583371
collapsed_sc,kyy,0.7831381063175998
collapsed_sc,kyy,0.5317595993777405
collapsed_sc,kyy,0.7193820908403995
collapsed_sc,kyy,0.9197935462677916
collapsed_sc,kyy,0.4947724884270744
collapsed_sc,kyy,0.731840405630717
collapsed_sc,kyy,1.1763730047298246
collapsed_sc,kyy,0.7187957116088777
collapsed_sc,kyy,0.8303953204328027
collapsed_sc,kyy,0.7989480572947523
collapsed_sc,kyy,0.5891900090528484
collapsed_sc,kyy,0.8199116685518041
collapsed_sc,kyy,0.7719190456734882
collapsed_sc,kyy,0.8000850095788834
collapsed_sc,kyy,0.43948040061907845
collapsed_sc,kyy,0.808104460302302
collapsed_sc,kyy,0.6875621110348896
collapsed_sc,kyy,1.1097191138578444
collapsed_sc,kyy,0.5293863674916103
collapsed_sc,kyy,0.6132671210598452
collapsed_sc,kyy,0.907602162866028
collapsed_sc,kyy,1.6453084401273517
collapsed_sc,kyy,0.984172693481479
collapsed_sc,kyy,0.6211997122715378
collapsed_sc,kyy,0.6600876949071132
collapsed_sc,kyy,0.5483463001930207
collapsed_sc,kyy,0.5789613518282344
collapsed_sc,kyy,1.0691734750064015
collapsed_sc,kyy,0.8238294128377709
collapsed_sc,kyy,1.0015039376420463
collapsed_sc,kyy,0.9756420611550511
collapsed_sc,kyy,0.6677646160404632
collapsed_sc,kyy,0.807931322458975
collapsed_sc,kyy,0.9816698436811379
collapsed_sc,kyy,1.002914201002372
collapsed_sc,kyy,0.8551952060038339
collapsed_sc,kyy,1.1361568083214635
collapsed_sc,kyy,1.3394960141104961
collapsed_sc,kyy,0.8315236128179077
collapsed_sc,kyy,0.6576145293500648
collapsed_sc,kyy,0.7360670515632008
collapsed_sc,kyy,0.967057247962104
collapsed_sc,kyy,0.7717760455604076
collapsed_sc,kyy,0.9122229607105412
collapsed_sc,kyy,0.8769949915768835
collapsed_sc,kyy,0.7548780660821094
collapsed_sc,kyy,0.6860316984957476
collapsed_sc,kyy,0.618056621645115
collapsed_sc,kyy,0.545081892226552
collapsed_sc,kyy,0.4814545814144993
collapsed_sc,kyy,1.0864485652055287
collapsed_sc,kyy,1.0228113704747095
collapsed_sc,kyy,0.7832273076445891
collapsed_sc,kyy,0.7541511160236096
collapsed_sc,kyy,0.9569400041372468
collapsed_sc,kyy,0.5155341468055753
collapsed_sc,kyy,0.7491618369689842
collapsed_sc,kyy,0.7821706979003272
collapsed_sc,kyy,0.8660151486953608
collapsed_sc,kyy,0.6568858766114826
collapsed_sc,kyy,0.6950064381761699
collapsed_sc,kyy,0.7365600548162765
collapsed_sc,kyy,0.5039209450162374
collapsed_sc,kyy,0.6734615479384122
collapsed_sc,kyy,0.5414387350831603
collapsed_sc,kyy,0.6307007660746243
collapsed_sc,kyy,0.702455978212249
collapsed_sc,kyy,0.9500919183041341
collapsed_sc,kyy,1.6877712761733057
collapsed_sc,kyy,0.6312155288291692
collapsed_sc,kyy,0.6468523458805917
collapsed_sc,kyy,0.7936854565572831
collapsed_sc,kyy,0.7775913738926367
collapsed_sc,kyy,0.9070119163714664
collapsed_sc,kyy,0.8972210610520412
collapsed_sc,kyy,0.5033302520076104
collapsed_sc,kyy,0.8147079949807835
collapsed_sc,kyy,0.8845369773670363
collapsed_sc,kyy,1.2014616233287605
collapsed_sc,kyy,0.8880839964440036
collapsed_sc,kyy,1.9212217768242443
collapsed_sc,kyy,0.8402588284167983
collapsed_sc,kyy,1.5232054761733549
collapsed_sc,kyy,2.085719691341107
collapsed_sc,kyy,0.8572127962403924
collapsed_sc,kyy,0.9590993356993086
collapsed_sc,kyy,0.5362491936671115
collapsed_sc,kyy,0.6337603057680753
collapsed_sc,kyy,0.8853029071734566
collapsed_sc,kyy,0.704970749944403
collapsed_sc,kyy,0.944719353009721
collapsed_sc,kyy,0.5474519351199157
collapsed_sc,kyy,0.8839983375107116
collapsed_sc,kyy,0.4826074516890684
collapsed_sc,kyy,0.7013126990462676
collapsed_sc,kyy,0.7365755787959573
collapsed_sc,kyy,0.8486322008811008
collapsed_sc,kyy,1.8260759841292284
collapsed_sc,kyy,0.8151151135163704
collapsed_sc,kyy,0.6592106954638283
collapsed_sc,kyy,0.7756900342747481
collapsed_sc,kyy,0.6637825140302842
collapsed_sc,kyy,0.8109544430088919
collapsed_sc,kyy,0.5522520237230909
collapsed_sc,kyy,1.0244436797980805
collapsed_sc,kyy,0.711059267573888
collapsed_sc,kyy,0.8252621129515445
collapsed_sc,kyy,0.4761007361509388
collapsed_sc,kyy,1.4271491357775279
collapsed_sc,kyy,0.5615542881374022
collapsed_sc,kyy,0.9874379597452756
collapsed_sc,kyy,0.7190506938180169
collapsed_sc,kyy,1.2202574036597673
collapsed_sc,kyy,0.9738336136614834
collapsed_sc,kyy,0.8855589100068941
collapsed_sc,kyy,0.7760057064602353
collapsed_sc,kyy,0.6276172137213886
collapsed_sc,kyy,0.5783454291008204
collapsed_sc,kyy,1.0671751132634744
collapsed_sc,kyy,1.6112296961686952
collapsed_sc,kyy,1.245002113268469
collapsed_sc,kyy,1.3202117119819698
collapsed_sc,kyy,0.5752951372384507
collapsed_sc,kyy,0.8090862892316238
collapsed_sc,kyy,0.8294998546774046
collapsed_sc,kyy,1.7457304841284433
collapsed_sc,kyy,1.1219660756899623
collapsed_sc,kyy,0.9326205644368875
collapsed_sc,kyy,0.607008928828535
collapsed_sc,kyy,1.2460344085509643
collapsed_sc,kyy,0.8881447356299824
collapsed_sc,kyy,0.6825653414999417
collapsed_sc,kyy,0.9146727090779473
collapsed_sc,kyy,0.5504706021138515
collapsed_sc,kyy,0.8249469298896798
collapsed_sc,kyy,0.776102708234031
collapsed_sc,kyy,0.8638347279500327
collapsed_sc,kyy,1.565589528636905
collapsed_sc,kyy,0.6584468750034479
collapsed_sc,kyy,1.5510360280034372
collapsed_sc,kyy,0.8566001588565162
collapsed_sc,kyy,0.9608170872461325
collapsed_sc,kyy,1.993891527709328
collapsed_sc,kyy,0.520155119440447
collapsed_sc,kyy,0.6179356192467685
collapsed_sc,kyy,1.0869566382885991
collapsed_sc,kyy,0.8225505545250102
collapsed_sc,kyy,0.8069285717126695
collapsed_sc,kyy,1.065819470696555
collapsed_sc,kyy,0.47998278881856343
collapsed_sc,kyy,0.5985132393889417
collapsed_sc,kyy,0.9579131507944111
collapsed_sc,kyy,1.5114921584598144
collapsed_sc,kyy,0.6768597866848407
collapsed_sc,kyy,2.054302695497086
collapsed_sc,kyy,0.6351457949305189
collapsed_sc,kyy,0.9358989926814787
collapsed_sc,kyy,0.4974180842517682
collapsed_sc,kyy,0.8317907374017626
collapsed_sc,kyy,1.097767246141726
collapsed_sc,kyy,1.2175229426484568
collapsed_sc,kyy,1.7990794305749473
collapsed_sc,kyy,1.0373623488061263
collapsed_sc,kyy,0.8711332660075018
collapsed_sc,kyy,1.220709017384055
collapsed_sc,kyy,0.64449244512341
collapsed_sc,kyy,0.6712312466238376
collapsed_sc,kyy,1.7370389345871575
collapsed_sc,kyy,0.6195485363104416
collapsed_sc,kyy,0.7620731474902579
collapsed_sc,kyy,1.4256624307102792
collapsed_sc,kyy,0.8129976385762707
collapsed_sc,kyy,0.7703206244434219
collapsed_sc,kyy,0.883903260210487
collapsed_sc,kyy,0.9900754005634549
collapsed_sc,kyy,1.1344098081228173
collapsed_sc,kyy,0.829570684785236
collapsed_sc,kyy,0.8676603671792018
collapsed_sc,kyy,0.9081775262967301
collapsed_sc,kyy,0.708476594176336
collapsed_sc,kyy,0.9712154065355632
collapsed_sc,kyy,0.766347262691644
collapsed_sc,kyy,0.6268679446647888
collapsed_sc,kyy,1.7057719048404882
collapsed_sc,kyy,1.2840896090535707
collapsed_sc,kyy,0.4582580302992854
collapsed_sc,kyy,0.8811522289576315
collapsed_sc,kyy,1.057529589333633
collapsed_sc,kyy,0.882811502555585
collapsed_sc,kyy,0.8449422478624822
collapsed_sc,kyy,0.6350617324111918
collapsed_sc,kyy,0.5372924506251291
collapsed_sc,kyy,0.8088781673669246
collapsed_sc,kyy,0.5185740763670983
collapsed_sc,kyy,0.682743453254967
collapsed_sc,kyy,0.9131343457899055
collapsed_sc,kyy,1.0185569052974703
collapsed_sc,kyy,1.8088943822283363
collapsed_sc,kyy,0.7780184133666453
collapsed_sc,kyy,0.5834056707641465
collapsed_sc,kyy,1.6376537017201513
collapsed_sc,kyy,1.3495649709731428
collapsed_sc,kyy,0.7864071067457349
collapsed_sc,kyy,0.809003920310728
collapsed_sc,kyy,0.9410058829810035
collapsed_sc,kyy,0.7857630134493818
collapsed_sc,kyy,0.668260305828914
collapsed_sc,kyy,0.7089180465273984
collapsed_sc,kyy,0.9775777884832703
collapsed_sc,kyy,1.0485553761731854
collapsed_sc,kyy,0.8922947556195798
collapsed_sc,kyy,0.6764371156757071
collapsed_sc,kyy,0.5375108926844665
collapsed_sc,kyy,1.2259117805979944
collapsed_sc,kyy,1.6672576528280032
collapsed_sc,kyy,0.5842513234327044
collapsed_sc,kyy,0.6304131586946731
collapsed_sc,kyy,1.3952685367112194
collapsed_sc,kyy,0.9534116813179396
collapsed_sc,kyy,0.8823790815229363
collapsed_sc,kyy,2.139707642020579
collapsed_sc,kyy,0.7603745014283592
collapsed_sc,kyy,0.9570018125748051
collapsed_sc,kyy,0.8216952982740253
collapsed_sc,kyy,1.1239964973877354
collapsed_sc,kyy,0.6429860530857546
collapsed_sc,kyy,0.8412619901913044
collapsed_sc,kyy,0.8489793213359127
collapsed_sc,kyy,0.6745086094723589
collapsed_sc,kyy,0.7222668532921787
collapsed_sc,kyy,0.7651716284427497
collapsed_sc,kyy,0.6507591280461055
collapsed_sc,kyy,0.48688187328568505
collapsed_sc,kyy,0.5768729192881095
collapsed_sc,kyy,0.9841918489708406
collapsed_sc,kyy,0.9222537816835296
collapsed_sc,kyy,0.8919041148376311
collapsed_sc,kyy,0.8089285570368854
collapsed_sc,kyy,0.6275162698562253
collapsed_sc,kyy,1.272859851783777
collapsed_sc,kyy,0.8090971628329232
collapsed_sc,kyy,0.6709918291869947
collapsed_sc,kyy,0.7433473132505886
collapsed_sc,kyy,1.1477716094196753
collapsed_sc,kyy,1.7752674071367047
collapsed_sc,kyy,1.3391579721867992
collapsed_sc,kyy,0.7867924401729028
collapsed_sc,kyy,0.6362718195430721
collapsed_sc,kyy,0.8133368722732408
collapsed_sc,kyy,0.6873089453711192
collapsed_sc,kyy,0.5904082830077005
collapsed_sc,kyy,0.6756524190568511
collapsed_sc,kyy,0.676720416633594
collapsed_sc,kyy,0.999441668808575
collapsed_sc,kyy,0.5855291793208313
collapsed_sc,kyy,0.846921381420692
collapsed_sc,kyy,1.2492136206447901
collapsed_sc,kyy,1.2362222947397
collapsed_sc,kyy,0.41697874184209277
collapsed_sc,kyy,0.7435857653495824
collapsed_sc,kyy,0.9115359256268791
collapsed_sc,kyy,0.6165367954307062
collapsed_sc,kyy,0.7581485579197789
collapsed_sc,kyy,0.8705996948637635
collapsed_sc,kyy,1.3916355423099778
collapsed_sc,kyy,1.5596513148541933
collapsed_sc,kyy,0.9009230984954306
collapsed_sc,kyy,1.842517556459934
collapsed_sc,kyy,0.6771870596116566
collapsed_sc,kyy,0.5838374548011087
collapsed_sc,kyy,0.8176459319921869
collapsed_sc,kyy,0.52597184168743
collapsed_sc,kyy,0.7978502462773899
collapsed_sc,kyy,0.7014225759301912
collapsed_sc,kyy,1.6287325759815714
collapsed_sc,kyy,1.0254068868366704
collapsed_sc,kyy,1.5634810734225515
collapsed_sc,kyy,0.46919854034827174
collapsed_sc,kyy,0.6314470591849752
collapsed_sc,kyy,0.6891790092331914
collapsed_sc,kyy,2.2047428010456143
collapsed_sc,kyy,0.5948562870568933
collapsed_sc,kyy,0.9883968252168018
collapsed_sc,kyy,0.4932148130413159
collapsed_sc,kyy,0.7292249587452414
collapsed_sc,kyy,0.79564743796971
collapsed_sc,kyy,0.6377964559991934
collapsed_sc,kyy,0.6554036881233858
collapsed_sc,kyy,0.5594851931744431
collapsed_sc,kyy,0.6974544850372006
collapsed_sc,kyy,1.0572748752372736
collapsed_sc,kyy,0.9193069681784691
collapsed_sc,kyy,0.6085275260634108
collapsed_sc,kyy,1.4276184113728587
collapsed_sc,kyy,1.541791656747358
collapsed_sc,kyy,0.6998887566634844
collapsed_sc,kyy,0.48781360372921123
collapsed_sc,kyy,1.5732111717884065
collapsed_sc,kyy,0.758426551660396
collapsed_sc,kyy,0.721928297885065
collapsed_sc,kyy,0.9297056970373919
collapsed_sc,kyy,0.4407523061830889
collapsed_sc,kyy,1.2324506158457436
collapsed_sc,kyy,0.6148805208697277
collapsed_sc,kyy,0.7514258962983006
collapsed_sc,kyy,1.1272494934051593
collapsed_sc,kyy,0.6249943174687634
collapsed_sc,kyy,0.8078356786253423
collapsed_sc,kyy,0.563402791150666
collapsed_sc,kyy,0.6476409004287323
collapsed_sc,kyy,0.9774124456322937
collapsed_sc,kyy,1.8615810464554952
collapsed_sc,kyy,0.7821391809256795
collapsed_sc,kyy,1.817198482234659
collapsed_sc,kyy,1.0532836897838855
collapsed_sc,kyy,1.189301764890603
collapsed_sc,kyy,1.8253205303752746
collapsed_sc,kyy,1.535007560650417
collapsed_sc,kyy,0.5683927268324732
collapsed_sc,kyy,0.8150076142569722
collapsed_sc,kyy,0.7172311788117809
collapsed_sc,kyy,0.7116863733366712
collapsed_sc,kyy,0.4518047153634584
collapsed_sc,kyy,1.3803830443772123
collapsed_sc,kyy,0.5283009483310548
collapsed_sc,kyy,0.7402275183547179
collapsed_sc,kyy,0.794148379884664
collapsed_sc,kyy,1.290599439323578
collapsed_sc,kyy,0.9172892433992887
collapsed_sc,kyy,0.42379151588609165
collapsed_sc,kyy,0.8110410236464788
collapsed_sc,kyy,0.7159360630938013
collapsed_sc,kyy,0.7602907309009059
collapsed_sc,kyy,1.7509052207430824
collapsed_sc,kyy,1.5954431315589024
collapsed_sc,kyy,1.5692424170695578
collapsed_sc,kyy,1.0542281627160777
collapsed_sc,kyy,1.6605453944344586
collapsed_sc,kyy,1.0995809402661136
collapsed_sc,kyy,0.9690534895394682
collapsed_sc,kyy,0.939057869052212
collapsed_sc,kyy,0.7252241533122397
collapsed_sc,kyy,0.9041206103833604
collapsed_sc,kyy,2.0704406653597793
collapsed_sc,kyy,0.5259055043988404
collapsed_sc,kyy,0.548371595843026
collapsed_sc,kyy,1.2186601144025166
collapsed_sc,kyy,1.1685692200985776
collapsed_sc,kyy,0.5114340739299127
collapsed_sc,kyy,0.9269354301192899
collapsed_sc,kyy,0.748332022615863
collapsed_sc,kyy,0.8472660158042621
collapsed_sc,kyy,0.5267418768778306
collapsed_sc,kyy,0.8186313352786954
collapsed_sc,kyy,1.1410800241976193
collapsed_sc,kyy,0.8975457260151634
collapsed_sc,kyy,0.5945922307340143
collapsed_sc,kyy,0.9357924061058417
collapsed_sc,kyy,0.6601518221073553
collapsed_sc,kyy,0.669654466255516
collapsed_sc,kyy,1.0492091477389576
collapsed_sc,kyy,0.9346212709547397
collapsed_sc,kyy,0.7932717148904261
collapsed_sc,kyy,0.9741339983671534
collapsed_sc,kyy,1.8313991259298148
collapsed_sc,kyy,1.7737957299859968
collapsed_sc,kyy,1.0339081414684108
collapsed_sc,kyy,0.7339343988498207
collapsed_sc,kyy,0.7576791656406555
collapsed_sc,kyy,0.838300413348991
collapsed_sc,kyy,0.8312251065382845
collapsed_sc,kyy,1.6919423223479142
collapsed_sc,kyy,0.848159449715399
collapsed_sc,kyy,0.8242772638128221
collapsed_sc,kyy,0.8789997418924644
collapsed_sc,kyy,1.448420463593429
collapsed_sc,kyy,0.6757915829421857
collapsed_sc,kyy,0.7270738553886836
collapsed_sc,kyy,0.6656499357019028
