ScenarioIndex,ScenarioLabel,ScenarioName,Window,OriginalFWPattern,OriginalHWPattern,CollapsedFWPattern,CollapsedHWPattern,CollapsedFWThickness,CollapsedHWThickness,CollapsedFWZmax,CollapsedHWZmax,SmearOverlapRule,CollapseAdjacentLithology,CaseIndex,CaseLabel,FaultingDepth,SandVcl,ClayVcl,TargetN,NumAttempts,NumRejected,AcceptanceRatio,SeedBase,CheckpointFile
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp3,SCCC,SSCC,SC,SC,35.8537 107.5611,71.7074 71.7074,1738.8 1688.8,1726.3 1676.3,cell_union_psmear,1,14,case_014_zf0500_svcl020_cvcl050,500,0.2,0.5,2000,2000,0,1,531401729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp3\case_014_zf0500_svcl020_cvcl050\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp3,SCCC,SSCC,SC,SC,35.8537 107.5611,71.7074 71.7074,1738.8 1688.8,1726.3 1676.3,cell_union_psmear,1,15,case_015_zf0500_svcl020_cvcl060,500,0.2,0.6,2000,2000,0,1,531501729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp3\case_015_zf0500_svcl020_cvcl060\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp3,SCCC,SSCC,SC,SC,35.8537 107.5611,71.7074 71.7074,1738.8 1688.8,1726.3 1676.3,cell_union_psmear,1,16,case_016_zf0500_svcl030_cvcl040,500,0.3,0.4,2000,2000,0,1,531601729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp3\case_016_zf0500_svcl030_cvcl040\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp3,SCCC,SSCC,SC,SC,35.8537 107.5611,71.7074 71.7074,1738.8 1688.8,1726.3 1676.3,cell_union_psmear,1,17,case_017_zf0500_svcl030_cvcl050,500,0.3,0.5,2000,2000,0,1,531701729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp3\case_017_zf0500_svcl030_cvcl050\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp3,SCCC,SSCC,SC,SC,35.8537 107.5611,71.7074 71.7074,1738.8 1688.8,1726.3 1676.3,cell_union_psmear,1,18,case_018_zf0500_svcl030_cvcl060,500,0.3,0.6,2000,2000,0,1,531801729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp3\case_018_zf0500_svcl030_cvcl060\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp3,SCCC,SSCC,SC,SC,35.8537 107.5611,71.7074 71.7074,1738.8 1688.8,1726.3 1676.3,cell_union_psmear,1,19,case_019_zf1000_svcl010_cvcl040,1000,0.1,0.4,2000,2000,0,1,531901729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp3\case_019_zf1000_svcl010_cvcl040\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp3,SCCC,SSCC,SC,SC,35.8537 107.5611,71.7074 71.7074,1738.8 1688.8,1726.3 1676.3,cell_union_psmear,1,20,case_020_zf1000_svcl010_cvcl050,1000,0.1,0.5,2000,2000,0,1,532001729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp3\case_020_zf1000_svcl010_cvcl050\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp3,SCCC,SSCC,SC,SC,35.8537 107.5611,71.7074 71.7074,1738.8 1688.8,1726.3 1676.3,cell_union_psmear,1,21,case_021_zf1000_svcl010_cvcl060,1000,0.1,0.6,2000,2000,0,1,532101729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp3\case_021_zf1000_svcl010_cvcl060\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp3,SCCC,SSCC,SC,SC,35.8537 107.5611,71.7074 71.7074,1738.8 1688.8,1726.3 1676.3,cell_union_psmear,1,22,case_022_zf1000_svcl020_cvcl040,1000,0.2,0.4,2000,2000,0,1,532201729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp3\case_022_zf1000_svcl020_cvcl040\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp3,SCCC,SSCC,SC,SC,35.8537 107.5611,71.7074 71.7074,1738.8 1688.8,1726.3 1676.3,cell_union_psmear,1,23,case_023_zf1000_svcl020_cvcl050,1000,0.2,0.5,2000,2000,0,1,532301729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp3\case_023_zf1000_svcl020_cvcl050\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp3,SCCC,SSCC,SC,SC,35.8537 107.5611,71.7074 71.7074,1738.8 1688.8,1726.3 1676.3,cell_union_psmear,1,24,case_024_zf1000_svcl020_cvcl060,1000,0.2,0.6,2000,2000,0,1,532401729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp3\case_024_zf1000_svcl020_cvcl060\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp3,SCCC,SSCC,SC,SC,35.8537 107.5611,71.7074 71.7074,1738.8 1688.8,1726.3 1676.3,cell_union_psmear,1,25,case_025_zf1000_svcl030_cvcl040,1000,0.3,0.4,2000,2000,0,1,532501729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp3\case_025_zf1000_svcl030_cvcl040\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp3,SCCC,SSCC,SC,SC,35.8537 107.5611,71.7074 71.7074,1738.8 1688.8,1726.3 1676.3,cell_union_psmear,1,26,case_026_zf1000_svcl030_cvcl050,1000,0.3,0.5,2000,2000,0,1,532601729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp3\case_026_zf1000_svcl030_cvcl050\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp3,SCCC,SSCC,SC,SC,35.8537 107.5611,71.7074 71.7074,1738.8 1688.8,1726.3 1676.3,cell_union_psmear,1,27,case_027_zf1000_svcl030_cvcl060,1000,0.3,0.6,2000,2000,0,1,532701729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp3\case_027_zf1000_svcl030_cvcl060\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp4,SSCC,SCCC,SC,SC,71.7074 71.7792,35.8537 107.6329,1626.3 1576.2875,1638.8 1588.7833,cell_union_psmear,1,1,case_001_zf0050_svcl010_cvcl040,50,0.1,0.4,2000,2000,0,1,540101729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp4\case_001_zf0050_svcl010_cvcl040\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp4,SSCC,SCCC,SC,SC,71.7074 71.7792,35.8537 107.6329,1626.3 1576.2875,1638.8 1588.7833,cell_union_psmear,1,2,case_002_zf0050_svcl010_cvcl050,50,0.1,0.5,2000,2000,0,1,540201729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp4\case_002_zf0050_svcl010_cvcl050\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp4,SSCC,SCCC,SC,SC,71.7074 71.7792,35.8537 107.6329,1626.3 1576.2875,1638.8 1588.7833,cell_union_psmear,1,3,case_003_zf0050_svcl010_cvcl060,50,0.1,0.6,2000,2000,0,1,540301729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp4\case_003_zf0050_svcl010_cvcl060\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp4,SSCC,SCCC,SC,SC,71.7074 71.7792,35.8537 107.6329,1626.3 1576.2875,1638.8 1588.7833,cell_union_psmear,1,4,case_004_zf0050_svcl020_cvcl040,50,0.2,0.4,2000,2000,0,1,540401729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp4\case_004_zf0050_svcl020_cvcl040\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp4,SSCC,SCCC,SC,SC,71.7074 71.7792,35.8537 107.6329,1626.3 1576.2875,1638.8 1588.7833,cell_union_psmear,1,5,case_005_zf0050_svcl020_cvcl050,50,0.2,0.5,2000,2000,0,1,540501729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp4\case_005_zf0050_svcl020_cvcl050\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp4,SSCC,SCCC,SC,SC,71.7074 71.7792,35.8537 107.6329,1626.3 1576.2875,1638.8 1588.7833,cell_union_psmear,1,6,case_006_zf0050_svcl020_cvcl060,50,0.2,0.6,2000,2000,0,1,540601729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp4\case_006_zf0050_svcl020_cvcl060\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp4,SSCC,SCCC,SC,SC,71.7074 71.7792,35.8537 107.6329,1626.3 1576.2875,1638.8 1588.7833,cell_union_psmear,1,7,case_007_zf0050_svcl030_cvcl040,50,0.3,0.4,2000,2000,0,1,540701729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp4\case_007_zf0050_svcl030_cvcl040\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp4,SSCC,SCCC,SC,SC,71.7074 71.7792,35.8537 107.6329,1626.3 1576.2875,1638.8 1588.7833,cell_union_psmear,1,8,case_008_zf0050_svcl030_cvcl050,50,0.3,0.5,2000,2000,0,1,540801729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp4\case_008_zf0050_svcl030_cvcl050\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp4,SSCC,SCCC,SC,SC,71.7074 71.7792,35.8537 107.6329,1626.3 1576.2875,1638.8 1588.7833,cell_union_psmear,1,9,case_009_zf0050_svcl030_cvcl060,50,0.3,0.6,2000,2000,0,1,540901729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp4\case_009_zf0050_svcl030_cvcl060\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp4,SSCC,SCCC,SC,SC,71.7074 71.7792,35.8537 107.6329,1626.3 1576.2875,1638.8 1588.7833,cell_union_psmear,1,10,case_010_zf0500_svcl010_cvcl040,500,0.1,0.4,2000,2000,0,1,541001729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp4\case_010_zf0500_svcl010_cvcl040\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp4,SSCC,SCCC,SC,SC,71.7074 71.7792,35.8537 107.6329,1626.3 1576.2875,1638.8 1588.7833,cell_union_psmear,1,11,case_011_zf0500_svcl010_cvcl050,500,0.1,0.5,2000,2000,0,1,541101729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp4\case_011_zf0500_svcl010_cvcl050\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp4,SSCC,SCCC,SC,SC,71.7074 71.7792,35.8537 107.6329,1626.3 1576.2875,1638.8 1588.7833,cell_union_psmear,1,12,case_012_zf0500_svcl010_cvcl060,500,0.1,0.6,2000,2000,0,1,541201729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp4\case_012_zf0500_svcl010_cvcl060\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp4,SSCC,SCCC,SC,SC,71.7074 71.7792,35.8537 107.6329,1626.3 1576.2875,1638.8 1588.7833,cell_union_psmear,1,13,case_013_zf0500_svcl020_cvcl040,500,0.2,0.4,2000,2000,0,1,541301729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp4\case_013_zf0500_svcl020_cvcl040\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp4,SSCC,SCCC,SC,SC,71.7074 71.7792,35.8537 107.6329,1626.3 1576.2875,1638.8 1588.7833,cell_union_psmear,1,14,case_014_zf0500_svcl020_cvcl050,500,0.2,0.5,2000,2000,0,1,541401729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp4\case_014_zf0500_svcl020_cvcl050\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp4,SSCC,SCCC,SC,SC,71.7074 71.7792,35.8537 107.6329,1626.3 1576.2875,1638.8 1588.7833,cell_union_psmear,1,15,case_015_zf0500_svcl020_cvcl060,500,0.2,0.6,2000,2000,0,1,541501729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp4\case_015_zf0500_svcl020_cvcl060\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp4,SSCC,SCCC,SC,SC,71.7074 71.7792,35.8537 107.6329,1626.3 1576.2875,1638.8 1588.7833,cell_union_psmear,1,16,case_016_zf0500_svcl030_cvcl040,500,0.3,0.4,2000,2000,0,1,541601729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp4\case_016_zf0500_svcl030_cvcl040\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp4,SSCC,SCCC,SC,SC,71.7074 71.7792,35.8537 107.6329,1626.3 1576.2875,1638.8 1588.7833,cell_union_psmear,1,17,case_017_zf0500_svcl030_cvcl050,500,0.3,0.5,2000,2000,0,1,541701729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp4\case_017_zf0500_svcl030_cvcl050\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp4,SSCC,SCCC,SC,SC,71.7074 71.7792,35.8537 107.6329,1626.3 1576.2875,1638.8 1588.7833,cell_union_psmear,1,18,case_018_zf0500_svcl030_cvcl060,500,0.3,0.6,2000,2000,0,1,541801729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp4\case_018_zf0500_svcl030_cvcl060\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp4,SSCC,SCCC,SC,SC,71.7074 71.7792,35.8537 107.6329,1626.3 1576.2875,1638.8 1588.7833,cell_union_psmear,1,19,case_019_zf1000_svcl010_cvcl040,1000,0.1,0.4,2000,2000,0,1,541901729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp4\case_019_zf1000_svcl010_cvcl040\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp4,SSCC,SCCC,SC,SC,71.7074 71.7792,35.8537 107.6329,1626.3 1576.2875,1638.8 1588.7833,cell_union_psmear,1,20,case_020_zf1000_svcl010_cvcl050,1000,0.1,0.5,2000,2000,0,1,542001729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp4\case_020_zf1000_svcl010_cvcl050\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp4,SSCC,SCCC,SC,SC,71.7074 71.7792,35.8537 107.6329,1626.3 1576.2875,1638.8 1588.7833,cell_union_psmear,1,21,case_021_zf1000_svcl010_cvcl060,1000,0.1,0.6,2000,2000,0,1,542101729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp4\case_021_zf1000_svcl010_cvcl060\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp4,SSCC,SCCC,SC,SC,71.7074 71.7792,35.8537 107.6329,1626.3 1576.2875,1638.8 1588.7833,cell_union_psmear,1,22,case_022_zf1000_svcl020_cvcl040,1000,0.2,0.4,2000,2000,0,1,542201729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp4\case_022_zf1000_svcl020_cvcl040\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp4,SSCC,SCCC,SC,SC,71.7074 71.7792,35.8537 107.6329,1626.3 1576.2875,1638.8 1588.7833,cell_union_psmear,1,23,case_023_zf1000_svcl020_cvcl050,1000,0.2,0.5,2000,2000,0,1,542301729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp4\case_023_zf1000_svcl020_cvcl050\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp4,SSCC,SCCC,SC,SC,71.7074 71.7792,35.8537 107.6329,1626.3 1576.2875,1638.8 1588.7833,cell_union_psmear,1,24,case_024_zf1000_svcl020_cvcl060,1000,0.2,0.6,2000,2000,0,1,542401729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp4\case_024_zf1000_svcl020_cvcl060\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp4,SSCC,SCCC,SC,SC,71.7074 71.7792,35.8537 107.6329,1626.3 1576.2875,1638.8 1588.7833,cell_union_psmear,1,25,case_025_zf1000_svcl030_cvcl040,1000,0.3,0.4,2000,2000,0,1,542501729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp4\case_025_zf1000_svcl030_cvcl040\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp4,SSCC,SCCC,SC,SC,71.7074 71.7792,35.8537 107.6329,1626.3 1576.2875,1638.8 1588.7833,cell_union_psmear,1,26,case_026_zf1000_svcl030_cvcl050,1000,0.3,0.5,2000,2000,0,1,542601729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp4\case_026_zf1000_svcl030_cvcl050\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp4,SSCC,SCCC,SC,SC,71.7074 71.7792,35.8537 107.6329,1626.3 1576.2875,1638.8 1588.7833,cell_union_psmear,1,27,case_027_zf1000_svcl030_cvcl060,1000,0.3,0.6,2000,2000,0,1,542701729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp4\case_027_zf1000_svcl030_cvcl060\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp5,SCCC,SSSC,SC,SC,35.8537 107.5611,108.1301 35.2847,1538.8 1488.8533,1514.2837 1463.99,cell_union_psmear,1,1,case_001_zf0050_svcl010_cvcl040,50,0.1,0.4,2000,2000,0,1,550101729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp5\case_001_zf0050_svcl010_cvcl040\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp5,SCCC,SSSC,SC,SC,35.8537 107.5611,108.1301 35.2847,1538.8 1488.8533,1514.2837 1463.99,cell_union_psmear,1,2,case_002_zf0050_svcl010_cvcl050,50,0.1,0.5,2000,2000,0,1,550201729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp5\case_002_zf0050_svcl010_cvcl050\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp5,SCCC,SSSC,SC,SC,35.8537 107.5611,108.1301 35.2847,1538.8 1488.8533,1514.2837 1463.99,cell_union_psmear,1,3,case_003_zf0050_svcl010_cvcl060,50,0.1,0.6,2000,2000,0,1,550301729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp5\case_003_zf0050_svcl010_cvcl060\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp5,SCCC,SSSC,SC,SC,35.8537 107.5611,108.1301 35.2847,1538.8 1488.8533,1514.2837 1463.99,cell_union_psmear,1,4,case_004_zf0050_svcl020_cvcl040,50,0.2,0.4,2000,2000,0,1,550401729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp5\case_004_zf0050_svcl020_cvcl040\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp5,SCCC,SSSC,SC,SC,35.8537 107.5611,108.1301 35.2847,1538.8 1488.8533,1514.2837 1463.99,cell_union_psmear,1,5,case_005_zf0050_svcl020_cvcl050,50,0.2,0.5,2000,2000,0,1,550501729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp5\case_005_zf0050_svcl020_cvcl050\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp5,SCCC,SSSC,SC,SC,35.8537 107.5611,108.1301 35.2847,1538.8 1488.8533,1514.2837 1463.99,cell_union_psmear,1,6,case_006_zf0050_svcl020_cvcl060,50,0.2,0.6,2000,2000,0,1,550601729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp5\case_006_zf0050_svcl020_cvcl060\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp5,SCCC,SSSC,SC,SC,35.8537 107.5611,108.1301 35.2847,1538.8 1488.8533,1514.2837 1463.99,cell_union_psmear,1,7,case_007_zf0050_svcl030_cvcl040,50,0.3,0.4,2000,2000,0,1,550701729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp5\case_007_zf0050_svcl030_cvcl040\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp5,SCCC,SSSC,SC,SC,35.8537 107.5611,108.1301 35.2847,1538.8 1488.8533,1514.2837 1463.99,cell_union_psmear,1,8,case_008_zf0050_svcl030_cvcl050,50,0.3,0.5,2000,2000,0,1,550801729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp5\case_008_zf0050_svcl030_cvcl050\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp5,SCCC,SSSC,SC,SC,35.8537 107.5611,108.1301 35.2847,1538.8 1488.8533,1514.2837 1463.99,cell_union_psmear,1,9,case_009_zf0050_svcl030_cvcl060,50,0.3,0.6,2000,2000,0,1,550901729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp5\case_009_zf0050_svcl030_cvcl060\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp5,SCCC,SSSC,SC,SC,35.8537 107.5611,108.1301 35.2847,1538.8 1488.8533,1514.2837 1463.99,cell_union_psmear,1,10,case_010_zf0500_svcl010_cvcl040,500,0.1,0.4,2000,2000,0,1,551001729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp5\case_010_zf0500_svcl010_cvcl040\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp5,SCCC,SSSC,SC,SC,35.8537 107.5611,108.1301 35.2847,1538.8 1488.8533,1514.2837 1463.99,cell_union_psmear,1,11,case_011_zf0500_svcl010_cvcl050,500,0.1,0.5,2000,2000,0,1,551101729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp5\case_011_zf0500_svcl010_cvcl050\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp5,SCCC,SSSC,SC,SC,35.8537 107.5611,108.1301 35.2847,1538.8 1488.8533,1514.2837 1463.99,cell_union_psmear,1,12,case_012_zf0500_svcl010_cvcl060,500,0.1,0.6,2000,2000,0,1,551201729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp5\case_012_zf0500_svcl010_cvcl060\predict_runs.mat
5,scenario_05_medium_sand_nonuniform,"medium sand, nonuniform",famp5,SCCC,SSSC,SC,SC,35.8537 107.5611,108.1301 35.2847,1538.8 1488.8533,1514.2837 1463.99,cell_union_psmear,1,13,case_013_zf0500_svcl020_cvcl040,500,0.2,0.4,2000,2000,0,1,551301729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data_collapsed_cell_union\data\scenario_05_medium_sand_nonuniform\famp5\case_013_zf0500_svcl020_cvcl040\predict_runs.mat
