sample_index,log10_kxx,log10_kyy,log10_kzz,cluster
2859,-1.9275957576,-1.0304307873,-0.9940955589,2
2860,-1.8143891403,-1.4448516943,-1.4701287710,2
2861,-2.0723234850,-1.0507725042,-1.0494983982,2
2862,-5.0445441260,-1.2608317550,-1.1299450897,1
2863,-2.2741737804,-1.7800347938,-1.0730955086,2
2864,-1.3078778538,-0.9887537591,-4.9835089839,3
2865,-2.2600426148,-1.2997072674,-1.0762710291,2
2866,-2.3732053974,-0.8953875051,-0.8148874643,2
2867,-2.2607090051,-1.3161269522,-0.9387446600,2
2868,-2.1860956323,-1.2002248040,-1.1655504939,2
2869,-4.3636769799,-1.2263513012,-1.4850461422,1
2870,-3.0051807353,-1.3548004720,-1.2013322612,2
2871,-1.9037198657,-1.0278527167,-1.1157949608,2
2872,-1.8868721482,-1.1835092924,-1.0578688347,2
2873,-4.8695093059,-0.9094893507,-0.5694544373,1
2874,-2.6535935739,-1.1194457509,-0.9965085929,2
2875,-3.1361854550,-1.3015040616,-1.6570388799,2
2876,-2.1579010502,-1.0204323240,-0.8543359729,2
2877,-3.4504503493,-1.0176376866,-0.8152117642,1
2878,-2.0542795161,-1.3566599826,-1.1863056263,2
2879,-2.3994279055,-1.3071247871,-1.1452572519,2
2880,-2.2257644574,-1.2207684132,-1.0567781261,2
2881,-1.4810703710,-1.1721699319,-5.0446573263,3
2882,-2.2477768847,-1.2625743958,-1.0106287550,2
2883,-1.9622513189,-1.3050152682,-1.4104307081,2
2884,-2.0427683808,-1.0892345616,-0.8839829393,2
2885,-1.6991448953,-1.4444058088,-0.9873101761,2
2886,-2.8669015106,-1.3200052913,-1.1761821495,2
2887,-4.6166359785,-1.5195293976,-0.9001723877,1
2888,-1.8840415049,-1.1375731839,-0.8602510920,2
2889,-2.4068076071,-1.0331853820,-1.1856121794,2
2890,-2.3225390188,-1.6460614477,-0.8727245847,2
2891,-2.4218460479,-1.2951737278,-1.2739449317,2
2892,-2.6826130772,-1.0551771929,-1.0389484274,2
2893,-5.0955329707,-1.4919370068,-1.2539307888,1
2894,-2.3038488285,-1.2021076903,-1.3256476376,2
2895,-1.8840362986,-1.8889736114,-1.8480288716,2
2896,-1.5092516110,-1.1914349661,-1.1444527578,2
2897,-3.9843176166,-1.7627461244,-1.1921618674,1
2898,-1.7966799863,-1.0536776632,-1.3381091610,2
2899,-5.4263433258,-1.1499649395,-1.9065641296,1
2900,-2.2319050310,-1.0007987033,-0.9558502808,2
2901,-1.6587578052,-1.0017850021,-5.0217422060,3
2902,-4.8634232953,-1.1105569319,-1.2633182241,1
2903,-2.1887011752,-1.2882913610,-1.4327558344,2
2904,-2.6913113025,-0.9908659052,-1.1347180014,2
2905,-2.2473693408,-0.7504369502,-1.0190452009,2
2906,-1.9297916294,-1.2896419336,-0.7664343649,2
2907,-2.4736174866,-1.2994105764,-1.0089711557,2
2908,-2.1392913798,-0.9149421409,-0.7288924550,2
2909,-2.2745789426,-1.2020888373,-1.0952555074,2
2910,-1.6948737357,-1.9219098394,-1.5639962548,2
2911,-1.9979676543,-1.2884672316,-4.9457298485,3
2912,-2.2796459206,-1.3409322527,-1.5325890446,2
2913,-2.9228152682,-0.8496006142,-1.1354115544,2
2914,-1.9685893065,-1.2081166303,-1.3281104685,2
2915,-2.6888351002,-1.3637705355,-1.1181059271,2
2916,-1.8320385829,-1.9407106721,-0.7684291523,2
2917,-4.7184626703,-0.7157444506,-0.6676566685,1
2918,-2.0685976604,-1.0695950876,-1.4059366904,2
2919,-3.3880271492,-1.5570449160,-1.5383615291,1
2920,-1.7726543450,-1.0069618223,-0.9862885770,2
2921,-2.2249752387,-0.9390230226,-0.7907463060,2
2922,-1.9738186123,-1.3181073728,-0.9255651561,2
2923,-1.9159718993,-1.3067457002,-1.3692387451,2
2924,-3.5339711444,-1.4698502276,-1.3021527717,1
2925,-4.2140735888,-2.2746693725,-0.7061513027,1
2926,-2.3755275442,-1.3136013210,-0.8606764367,2
2927,-2.0386547492,-1.1973870624,-2.1123376068,2
2928,-1.5614763769,-1.1784830410,-1.8209650704,2
2929,-5.2982224460,-1.0666498681,-1.2851429640,1
2930,-2.1047632132,-1.2950915806,-0.9359687777,2
2931,-1.9971688575,-1.0079114913,-0.7838411867,2
2932,-4.7385267593,-1.3683915131,-1.5450409654,1
2933,-1.9760980055,-0.8349199425,-0.8151364474,2
2934,-2.4251560543,-1.4425344928,-1.0286702841,2
2935,-2.1005456490,-1.3798793117,-1.2798883414,2
2936,-4.1000939288,-1.0943163706,-0.7713577001,1
2937,-4.1724035850,-1.0859669989,-1.2073150426,1
2938,-2.1444102793,-0.9848460589,-0.6727921718,2
2939,-2.4165647855,-1.0868023862,-1.3013195077,2
2940,-1.8704250819,-1.1091743511,-0.9735024294,2
2941,-2.3559462014,-5.0075760985,-1.1271993882,2
2942,-4.9371550021,-0.4574301366,-1.3612581991,1
2943,-1.6407619140,-1.5517357905,-1.3770172960,2
2944,-5.3007947991,-1.2008125498,-0.9406035905,1
2945,-3.1240353639,-4.9326701479,-3.0658517070,3
2946,-2.2725701838,-1.3888824885,-4.6983408733,3
2947,-2.0656194558,-1.2559365538,-1.3310048816,2
2948,-1.5907839681,-1.0322920478,-1.1047765001,2
2949,-2.9929255094,-1.5000424395,-1.0221034134,2
2950,-2.1924479225,-1.3653462987,-1.0216771601,2
2951,-1.8284937474,-1.3055644652,-1.2123752066,2
2952,-3.1909571553,-1.4048916333,-1.5221876381,2
2953,-1.8477971763,-1.2493455337,-0.9124777262,2
2954,-2.1693556208,-1.1963019129,-1.3724978273,2
2955,-4.3719020511,-1.0228032883,-0.8101029814,1
2956,-2.3492450007,-1.4380937210,-1.6405641430,2
2957,-2.0056689277,-1.2934373125,-0.9763376202,2
2958,-2.4288215600,-1.6587339917,-1.0509332397,2
2959,-2.7754024870,-1.4015057854,-1.6922209576,2
2960,-3.2722222789,-1.7150675050,-0.9505645769,2
2961,-2.2633202295,-1.3685122804,-1.0280054531,2
2962,-2.5576633958,-1.0363100005,-0.9391445100,2
2963,-2.3621200067,-0.8402411810,-0.7573667419,2
2964,-5.4070496272,-1.4960826450,-2.8322786232,1
2965,-2.7500917986,-1.3259259629,-2.4237717456,2
2966,-4.0219129622,-1.0926239487,-1.1683696909,1
2967,-4.3470039509,-0.9254359287,-1.0191074548,1
2968,-2.6668908256,-1.3394868906,-0.8815983832,2
2969,-2.0027314907,-1.2600714416,-1.7787246763,2
2970,-5.0982597660,-1.4428071825,-1.6502387346,1
2971,-2.1774483215,-1.6015489555,-4.9089568809,3
2972,-4.7820279974,-1.2649611892,-5.0527817574,3
2973,-5.3376687629,-2.4507291260,-1.0456729362,1
2974,-1.8933659420,-1.8605841380,-1.2004534103,2
2975,-2.4135251573,-2.9906932784,-0.8891099681,2
2976,-3.4238937497,-1.1918071778,-1.0022580772,1
2977,-1.8892943042,-1.2402090962,-1.2382313952,2
2978,-3.7914028574,-1.3985611038,-1.0722183999,1
2979,-2.4280546832,-1.4150807644,-0.9637280482,2
2980,-2.2342054626,-1.3826739251,-4.8790347822,3
2981,-1.4790511986,-1.5788768902,-4.9865625392,3
2982,-1.8270543157,-1.3437161269,-1.2661642580,2
2983,-2.6879330349,-0.7062393156,-0.6488630899,2
2984,-2.4268163328,-1.0683789691,-1.1184462064,2
2985,-2.2971249733,-1.3017253375,-1.4623467579,2
2986,-2.4810070698,-1.2237802531,-1.1373228517,2
2987,-2.6819065972,-1.0110434913,-1.0818487106,2
2988,-2.4568572851,-1.6973617392,-1.8575394406,2
2989,-2.3224464452,-1.2361368391,-0.8661412548,2
2990,-2.3432354264,-1.2356569127,-0.9005425874,2
2991,-1.7051959415,-1.1632508112,-1.1501732401,2
2992,-3.1954427138,-1.2923090231,-2.1623203674,2
2993,-1.7769205544,-0.9699863732,-0.8145182206,2
2994,-1.8540979481,-0.9937485881,-0.8487067413,2
2995,-2.1318465974,-4.8864571029,-1.2510716571,2
2996,-2.3237048824,-1.2434631697,-1.0780897464,2
2997,-2.2616933911,-1.7499155026,-1.0544779183,2
2998,-1.9097135210,-1.3278193728,-1.3939044186,2
2999,-2.7869925573,-1.8526651358,-1.0835947519,2
3000,-3.5883996354,-1.2655955114,-0.7338268822,1
3001,-2.2257428551,-1.0485261154,-1.6512019980,2
3002,-1.6805946992,-1.2134637921,-0.9763971732,2
3003,-3.4389253901,-1.4400523476,-1.2168980864,1
3004,-2.9476551506,-1.1545355940,-0.8806687541,2
3005,-1.7910961806,-1.0207094069,-1.1857985036,2
3006,-4.7171002882,-1.4072503014,-0.8853994152,1
3007,-2.2888562356,-0.9088003725,-1.0662361011,2
3008,-3.4297680119,-1.0117293857,-0.9932006422,1
3009,-1.8880492971,-1.1348081628,-0.9212869608,2
3010,-4.4320525296,-0.6400629594,-0.8914058715,1
3011,-2.7170459812,-1.0141958805,-0.8883852211,2
3012,-1.8216911439,-1.0372375707,-0.8745819430,2
3013,-2.3627003490,-1.4941060820,-2.1757125680,2
3014,-2.6383343310,-1.6746385001,-1.0909101862,2
3015,-2.4547289093,-1.1491794642,-0.8617159514,2
3016,-1.4387550699,-0.8052710881,-1.0483290946,2
3017,-1.9305989136,-1.2902319525,-1.2768916657,2
3018,-2.9876726865,-1.2327708545,-4.9023444215,3
3019,-1.5744976138,-1.0902342982,-0.8675110860,2
3020,-3.7415073715,-1.2235944503,-1.2068959414,1
3021,-1.6011688842,-1.1389600485,-0.8157235033,2
3022,-1.8106547459,-2.0393888470,-0.8807091050,2
3023,-2.2169536771,-1.0163822527,-0.6749202037,2
3024,-2.5665787112,-1.1265682839,-0.9123849250,2
3025,-2.2890754447,-1.1957863105,-1.0573642516,2
3026,-1.8101875712,-1.2868024146,-2.3074654574,2
3027,-4.7208259468,-1.0859381840,-1.2470888692,1
3028,-3.1106305671,-1.2441131698,-0.9428123599,2
3029,-2.4783161758,-1.1718619432,-1.3491078741,2
3030,-1.7904618150,-1.0138134030,-0.7749495278,2
3031,-2.0385036822,-1.0351431574,-1.4823011307,2
3032,-2.6428831890,-1.3177280542,-1.0801476609,2
3033,-5.1111471913,-1.3058229823,-1.3274067447,1
3034,-1.7523984442,-1.0027727708,-1.2559141330,2
3035,-2.7719516766,-1.5497035893,-0.7539151536,2
3036,-1.4799214114,-2.7214428454,-1.1291585747,2
3037,-3.4268667673,-1.2326604425,-0.8902700188,1
3038,-1.8826198577,-1.1370145495,-1.1098559095,2
3039,-1.9629629297,-1.3683933354,-1.2596026635,2
3040,-2.1128443836,-1.1395237221,-1.1574296020,2
3041,-2.3587401105,-1.0229923265,-1.1982010191,2
3042,-1.9640457471,-1.3475811493,-1.9207419810,2
3043,-1.5174325014,-1.2857415566,-4.9174846674,3
3044,-2.4223794575,-1.3253490882,-1.0671232949,2
3045,-4.6593174698,-0.9040034877,-1.1986706804,1
3046,-1.7776322009,-0.9786194828,-1.0141009515,2
3047,-3.1234908151,-1.0599257621,-1.2395210983,2
3048,-2.9496023557,-1.5034613438,-1.0757042458,2
3049,-2.9340117662,-1.0671051765,-0.9992872749,2
3050,-4.7621619051,-0.6357902041,-0.7109222596,1
3051,-5.3772030278,-1.2123237341,-1.4744592032,1
3052,-3.2229176036,-0.9072954576,-0.8556449243,2
3053,-1.7515071547,-1.0088622169,-1.1373180454,2
3054,-2.3490207969,-1.0982063256,-1.0918186368,2
3055,-1.8081710722,-0.4627575344,-0.6694509055,2
3056,-2.5869773343,-0.9011313923,-1.1329438368,2
3057,-4.9786621098,-1.4764368629,-1.0248007928,1
3058,-1.8972768536,-4.8839749803,-0.9691894330,2
3059,-2.9638763670,-1.1279381589,-0.9418451279,2
3060,-2.2058461303,-1.4116592708,-0.9837496922,2
3061,-2.4155875616,-1.8849933368,-1.0361335767,2
3062,-1.9828011681,-1.3558709958,-1.2495638792,2
3063,-2.3083168811,-1.2909590897,-1.3764473782,2
3064,-2.0380974320,-1.1272926631,-1.1742941134,2
3065,-1.7391013892,-1.0240987982,-0.7613422151,2
3066,-2.6813818342,-1.8923767868,-1.5604780953,2
3067,-2.4564551402,-1.5260557407,-0.9842713845,2
3068,-2.1666177608,-1.2964000829,-1.1728878683,2
3069,-2.3246690275,-1.1959762539,-1.7602051114,2
3070,-3.8798059054,-1.1450562720,-1.1532023029,1
3071,-2.2354210481,-2.1538695926,-0.9140445297,2
3072,-1.8462205913,-1.2500730726,-1.6117375534,2
3073,-2.4094392749,-1.3872245648,-1.6391883655,2
3074,-1.8364993571,-0.6249384274,-0.8446903604,2
3075,-2.5349693841,-1.1523413793,-0.7605121360,2
3076,-2.1525443839,-1.2731710948,-0.9686408470,2
3077,-2.2252014240,-1.3650150441,-1.3279532992,2
3078,-2.2204411021,-1.0194451810,-0.7454661019,2
3079,-4.5194087176,-1.1295287770,-1.3231617016,1
3080,-1.8326319148,-1.0628923217,-1.7180465424,2
3081,-2.2674750404,-1.6068391058,-1.4969539302,2
3082,-2.1189449652,-1.1747157575,-4.8782222800,3
3083,-2.2817739475,-2.2618968600,-1.7309045379,2
3084,-4.5367565719,-1.3741730211,-0.9212088868,1
3085,-2.0163940790,-1.3325132009,-0.8472416932,2
3086,-4.1662936890,-1.3807180718,-0.8832181042,1
3087,-2.7052391935,-1.6088543279,-1.4546788705,2
3088,-2.3660929835,-2.2155636411,-1.4315894224,2
3089,-2.3182934121,-1.1759115456,-1.2882038695,2
3090,-1.9934236885,-1.2035476712,-4.8326234906,3
3091,-1.5983944083,-1.4845189247,-4.9391770102,3
3092,-4.2220534022,-1.1030921625,-1.2400941881,1
3093,-3.0193133076,-0.9764972698,-0.7369986665,2
3094,-1.8828847525,-1.0804005762,-1.9420393211,2
3095,-2.6752058472,-1.1922631857,-0.7127758252,2
3096,-2.5815762893,-1.9916617682,-1.1324036771,2
3097,-2.0882714298,-0.9868963062,-1.5212036102,2
3098,-1.8668334898,-1.0703508971,-1.4303618001,2
3099,-1.7950324979,-1.0933028991,-1.0778498200,2
3100,-2.5584272835,-1.4108147607,-1.0186501688,2
3101,-2.5941038200,-0.8574731125,-1.1242729888,2
3102,-2.1437678685,-1.1175288541,-1.3380604009,2
3103,-2.8113067424,-1.2676629328,-1.3860935105,2
3104,-4.5907044112,-1.2551207338,-1.1392484288,1
3105,-3.8525290009,-1.1972678327,-1.1834158967,1
3106,-3.1375964218,-1.8201706715,-1.6585943650,2
3107,-2.8390415790,-1.0534617457,-1.3043810953,2
3108,-1.9393475732,-0.9577845414,-0.6327580264,2
3109,-2.0343245438,-1.4468515343,-0.9865298002,2
3110,-2.8322976624,-1.0934331744,-1.1213863437,2
3111,-2.0691424343,-1.5413085246,-1.0179418210,2
3112,-1.8598092105,-1.1205548278,-0.9193198335,2
3113,-1.8396000508,-1.1674524174,-1.1309810301,2
3114,-2.9462503509,-1.0882116268,-0.8319019030,2
3115,-2.4651501337,-1.0183036297,-0.8647154431,2
3116,-2.0710940813,-0.9221360684,-0.5444039901,2
3117,-1.9287392173,-0.8316592621,-0.5736056528,2
3118,-2.4600103374,-1.2137694069,-1.1457239056,2
3119,-2.1857691527,-1.0008694187,-0.9784091837,2
3120,-2.8194437908,-1.1158765613,-2.1475004236,2
3121,-4.6420045514,-2.1555655663,-1.5812123815,1
3122,-2.1388922673,-4.9069499934,-1.0045976791,2
3123,-2.7480792260,-1.6301792880,-1.1687689961,2
3124,-2.8771151076,-1.0988605505,-1.5450976019,2
3125,-5.0743434243,-1.2494339581,-1.1717513806,1
3126,-1.5081577096,-1.2706552096,-1.2700833928,2
3127,-2.1066693940,-1.1576800875,-1.2266207291,2
3128,-5.2435289987,-1.2600166091,-1.4192314650,1
3129,-1.9211451377,-0.9442155405,-0.7280002009,2
3130,-2.1783556215,-1.1340951938,-0.8832879984,2
3131,-2.0549602374,-1.2630242318,-1.0415924000,2
3132,-2.3453254325,-0.9867185722,-0.7928137158,2
3133,-2.1722086496,-0.9877614111,-0.9189571210,2
3134,-3.9497772304,-1.0830754390,-1.0205665635,1
3135,-2.3198711617,-1.2963815377,-0.7933006930,2
3136,-2.1802939056,-1.0042329823,-1.0039668771,2
3137,-2.4404763876,-1.2427185773,-1.0394002383,2
3138,-2.0334263695,-0.9001431443,-0.7471337631,2
3139,-2.1233590094,-1.3250124455,-0.7913181874,2
3140,-3.7159470347,-1.2275148349,-0.9865344018,1
3141,-2.9627658379,-1.3243532506,-1.7529639840,2
3142,-2.5757419338,-1.1913752322,-1.8986945072,2
3143,-1.8664446272,-1.1127915451,-1.2963218358,2
3144,-1.8328774173,-1.1051869847,-1.1738180702,2
3145,-2.4186765631,-1.7944382894,-1.1124243465,2
3146,-2.0800784119,-1.2955712623,-1.2461201208,2
3147,-2.0050198788,-0.7386691210,-1.0420462785,2
3148,-2.7531611263,-1.1354661975,-0.8142131226,2
3149,-4.5866733108,-1.2113068790,-1.2191686047,1
3150,-2.2156642727,-2.0808994893,-1.1181595843,2
3151,-1.7192793024,-1.4282400772,-0.7916913669,2
3152,-1.6534959484,-1.6876761707,-0.9512171395,2
3153,-1.8741227821,-0.8797632145,-1.5265194979,2
3154,-1.7491033236,-1.0591270649,-0.7703925594,2
3155,-5.3532729903,-1.1213362786,-1.7666409911,1
3156,-5.0507117187,-1.4142680212,-1.4721695186,1
3157,-4.6900712411,-1.4082660925,-1.1168408912,1
3158,-1.7604592469,-1.3327922853,-1.9187576218,2
3159,-1.6655461976,-1.2536076885,-0.8760432899,2
3160,-2.9912516138,-1.0027544990,-0.9238032399,2
3161,-1.7991290264,-1.4557947280,-0.9863836462,2
3162,-2.2355416834,-1.0136192064,-0.9520901748,2
3163,-2.2098560510,-1.5806665450,-0.7488072314,2
3164,-1.9652883050,-1.2686646976,-0.9694551343,2
3165,-4.4478706494,-1.4749956037,-1.1801065663,1
3166,-1.8795399058,-1.0101269851,-0.8868427420,2
3167,-2.0453730581,-2.0000717091,-1.4395314806,2
3168,-1.9332743031,-1.2667168536,-1.2600379401,2
3169,-2.3523573112,-1.2223862465,-1.3161502497,2
3170,-2.0251223913,-1.3736610473,-0.8277420835,2
3171,-2.8681855018,-1.4595636472,-4.6554727592,3
3172,-2.3711891088,-1.3487522260,-1.0003787659,2
3173,-2.4892918422,-0.9691374949,-1.1104713055,2
3174,-3.0366368844,-1.1470826783,-1.2480729467,2
3175,-1.9082365781,-1.1487048780,-1.6350760240,2
3176,-4.8293683002,-1.1609006843,-0.9488586390,1
3177,-2.7310093103,-1.6740791153,-1.3742412774,2
3178,-1.8315858514,-1.2540051165,-1.6338379815,2
3179,-2.5271214213,-0.7686027054,-0.6363315883,2
3180,-2.2733924040,-1.2827540042,-1.0936427165,2
3181,-2.0424177207,-1.0105167895,-1.5206905674,2
3182,-1.9623552228,-1.1320122366,-0.6569306839,2
3183,-1.9476210086,-1.3325108567,-0.8425704741,2
3184,-2.3868102880,-1.1660339687,-0.8650637750,2
3185,-3.0976937676,-1.5949093430,-1.0356994018,2
3186,-2.4323871492,-1.2457193591,-1.0056707508,2
3187,-2.9495355870,-1.0673036822,-0.9585966485,2
3188,-1.7383903926,-1.0660024521,-0.8798094108,2
3189,-4.9068445204,-1.1464261829,-0.9255752195,1
3190,-2.8834344759,-1.3432310309,-1.7364262562,2
3191,-5.0792524653,-0.8748418479,-1.3104478954,1
3192,-2.0628159256,-0.9347760059,-1.1079862562,2
3193,-2.0870488963,-0.8674167120,-0.6265884307,2
3194,-2.1855277895,-0.9356331534,-1.6129598277,2
3195,-1.9365349589,-1.3826889449,-1.0228948899,2
3196,-1.8326493772,-1.2529899111,-1.0754565581,2
3197,-2.0697581395,-1.0595614245,-1.2407310586,2
3198,-4.9444515118,-1.1047638506,-0.6083682128,1
3199,-4.4356234000,-1.9935155922,-1.2438195062,1
3200,-4.1751825844,-1.4026410850,-0.8114321111,1
3201,-2.2799941792,-0.9457012193,-1.5380580514,2
3202,-1.8352958039,-1.1593120530,-0.8368476441,2
3203,-2.2204472436,-1.3731177752,-1.7576752803,2
3204,-2.0555608243,-1.1782601079,-1.1250723550,2
3205,-2.1113265978,-1.0636532399,-0.9101550026,2
3206,-5.2394866766,-0.8510881499,-1.7446674525,1
3207,-1.9845419424,-1.6181177141,-0.9027979225,2
3208,-3.4658516590,-1.3989909362,-1.9465647540,1
3209,-4.8168993128,-1.1035760598,-1.3505430338,1
3210,-1.9736224145,-1.0201870440,-1.0257247419,2
3211,-2.0490193215,-0.9126680829,-0.9015722765,2
3212,-1.9781804745,-1.9277515640,-0.9391236308,2
3213,-3.2588329509,-1.5036076496,-0.8036443533,2
3214,-5.3061290724,-1.1528481638,-1.4322125529,1
3215,-4.9264704002,-1.4725445138,-0.9376769733,1
3216,-2.1065463728,-1.2201955333,-0.6927071956,2
3217,-2.9655203347,-1.4314647145,-0.9180715501,2
3218,-2.9223422762,-0.9006377048,-1.3657634757,2
3219,-3.0850026088,-1.2177585381,-1.3086911197,2
3220,-1.9940016917,-0.9749047067,-0.6741907009,2
3221,-1.8170978467,-1.2516685211,-1.0298792410,2
3222,-1.7399237432,-1.5498239560,-0.8716284785,2
3223,-2.1716989797,-1.2522017291,-1.1176205714,2
3224,-2.2391172826,-1.3475393238,-1.0419309105,2
3225,-2.0419025357,-1.2607519321,-1.4871205253,2
3226,-2.1056762123,-1.1017680144,-1.4077929964,2
3227,-2.0863238010,-1.2568078442,-1.1415783633,2
3228,-1.8375411816,-1.4179207177,-0.7483828173,2
3229,-3.1483062365,-1.3052415446,-1.1650270976,2
3230,-2.6509074558,-1.3643203891,-1.0295743382,2
3231,-1.7671519916,-1.1027058569,-0.9438777294,2
3232,-2.1330126620,-1.1789297133,-0.7650905392,2
3233,-2.7708973857,-1.1032634491,-0.9656269958,2
3234,-2.2876510831,-1.6109527135,-1.5326211057,2
3235,-4.6678942859,-1.0190300290,-1.0867051219,1
3236,-1.9078086041,-1.4113779307,-0.9358189090,2
3237,-1.6505606947,-0.7762416599,-0.4712026220,2
3238,-2.2371189512,-1.3191595103,-1.2995070304,2
3239,-2.1519694269,-1.1523279718,-2.1647333699,2
3240,-1.6557539876,-1.0924967596,-0.8271944335,2
3241,-3.0637975706,-1.3127789392,-1.2216518781,2
3242,-2.2320994934,-1.2452243209,-1.2755352011,2
3243,-2.6553698454,-1.9125232311,-0.9308443647,2
3244,-1.9904675770,-1.2229349189,-1.1054597856,2
3245,-2.4899266929,-1.6265490357,-1.2469703963,2
3246,-2.3266013409,-1.2021423490,-1.1669116829,2
3247,-2.1996527355,-1.1996877472,-1.5361347036,2
3248,-1.8566726636,-1.0942689102,-0.8726121517,2
3249,-1.3634551767,-1.4780865719,-1.1718629694,2
3250,-2.6607384596,-1.1448834292,-1.2047656430,2
3251,-2.3495857245,-1.3146809306,-1.7225980269,2
3252,-2.0331373559,-1.3370504276,-1.4871904119,2
3253,-1.3695296377,-0.9864485096,-2.3157979394,2
3254,-1.9785275276,-0.9279210211,-0.9633408343,2
3255,-2.4850089441,-1.4187692163,-1.2278288444,2
3256,-2.0526617352,-1.5036550981,-1.4089357889,2
3257,-4.2776890031,-0.6798411135,-0.8319249940,1
3258,-3.5748228343,-1.3701196290,-0.9865066831,1
3259,-2.4813456383,-1.3509462510,-0.9965854930,2
3260,-1.8391875855,-1.3415322426,-1.0704204881,2
3261,-2.0037228093,-1.1846764834,-1.5048806789,2
3262,-1.8748880544,-1.0845822716,-0.8180272676,2
3263,-1.9070852973,-1.2226751456,-0.8226843018,2
3264,-4.6918641185,-0.9979566424,-0.7778282600,1
3265,-1.8066238476,-1.1380709876,-1.0989038001,2
3266,-1.9079856895,-1.1619592785,-0.9377607721,2
3267,-2.0023018505,-1.3417366968,-1.3162738818,2
3268,-2.4048011638,-1.1992770452,-0.9988597903,2
3269,-2.4646897648,-1.5179771541,-0.9081083884,2
3270,-1.9190471983,-1.4009977382,-1.5999657856,2
3271,-1.4326334926,-0.9443223330,-0.7885819949,2
3272,-2.1210153195,-1.0375469484,-1.1979038642,2
3273,-1.6098201631,-1.1130845087,-1.1834656723,2
3274,-2.3005924114,-1.5477103562,-0.9780887100,2
3275,-1.8657664597,-1.2010505472,-1.0715119826,2
3276,-3.8566013804,-1.6377761976,-0.9133502201,1
3277,-1.8628945065,-1.2915381354,-1.3588006269,2
3278,-2.1255842156,-1.1164295974,-4.8355109645,3
3279,-1.8444507671,-1.2766196357,-0.7530345939,2
3280,-2.1361778508,-1.4707887026,-1.2034725909,2
3281,-4.8518885272,-1.0178137611,-0.6041000575,1
3282,-1.7296474236,-1.1254126696,-0.8368105598,2
3283,-2.3483061076,-1.0158402674,-0.9053677589,2
3284,-4.6727610768,-0.6389707070,-0.9408028318,1
3285,-1.3128816599,-1.0447355813,-4.8419156916,3
3286,-1.9388296344,-1.2905754333,-1.2691015638,2
3287,-2.4686392149,-1.6067640286,-1.1352078598,2
3288,-1.6848007581,-1.5317934941,-2.2300978806,2
3289,-2.0371182733,-1.3330645584,-1.3354184845,2
3290,-3.1586202140,-4.8172923541,-1.1528894787,2
3291,-2.5385384676,-1.1155618998,-1.5390444289,2
3292,-2.6211548589,-1.0609371234,-1.4816867080,2
3293,-1.8534090489,-1.3579899898,-1.4852100014,2
3294,-2.2913980625,-1.5487489017,-4.9230368006,3
3295,-1.8019134791,-1.5044857003,-2.0524704466,2
3296,-2.0932624555,-1.0850279995,-0.8110406542,2
