VariantLabel,FWPattern,HWPattern,Realization,Log10Kxx,Log10Kyy,Log10Kzz,SandFrac3D,AcrossFaultSandConnected3D,VerticalSandConnected3D,StrikeSandConnected3D,MaxSandObjectX3D,MaxSandObjectZ3D,MaxSandObjectY3D,NumSegments,SegmentAcrossFaultConnFraction,UpperHalfSandFracMean,LowerHalfSandFracMean,MeanPsmear,MinPsmear
nonuniform_SSSC,SSSC,S,71,-4.20709956852323,0.662070351894528,-2.05440593020996,0.228566666666667,0,0,1,0.81,0.81,1,3,0,0.294666666666667,0.162466666666667,1,1
nonuniform_SSSC,SSSC,S,72,-4.04696330144814,1.08083741263536,-0.87231942899471,0.307928571428571,0,0,1,0.88,0.88,1,7,0,0.378342857142857,0.237514285714286,1,1
nonuniform_SSSC,SSSC,S,73,-0.51270284160177,0.850095606096154,0.636270088451887,0.351588888888889,1,1,1,1,1,1,9,0.111111111111111,0.418866666666667,0.284311111111111,1,1
nonuniform_SSSC,SSSC,S,74,-4.14728549824461,0.761847013552696,-0.111804132118437,0.269166666666667,0,0,1,0.94,0.94,1,12,0,0.343316666666667,0.195016666666667,1,1
nonuniform_SSSC,SSSC,S,75,-4.33183372980757,0.826815008369914,-1.6642262721244,0.276957142857143,0,0,1,0.85,0.85,1,7,0,0.347,0.206914285714286,1,1
nonuniform_SSSC,SSSC,S,76,-4.12667917738322,0.783344197391437,-0.816627584890653,0.242766666666667,0,0,1,0.85,0.85,1,6,0,0.3169,0.168633333333333,1,1
nonuniform_SSSC,SSSC,S,77,-0.569818547936799,1.23626681073709,0.624387253318536,0.446381818181818,1,1,1,1,1,1,11,0.0909090909090909,0.520381818181818,0.372381818181818,1,1
nonuniform_SSSC,SSSC,S,78,-4.18419790282043,1.00050269770021,-1.4104609582212,0.365125,0,0,1,0.87,0.87,1,8,0,0.43985,0.2904,1,1
nonuniform_SSSC,SSSC,S,79,-4.67639324555202,0.651322480444877,-2.51679305058147,0.130285714285714,0,0,1,0.73,0.73,1,7,0,0.187285714285714,0.0732857142857143,1,1
nonuniform_SSSC,SSSC,S,80,-0.146745867262992,0.950900893649051,1.10930695051027,0.43951,1,1,1,1,1,1,10,0.2,0.51366,0.36536,1,1
