VariantLabel,FWPattern,HWPattern,Realization,SegmentIndex,SandFrac2D,UpperHalfSandFrac,LowerHalfSandFrac,AcrossFaultSandConnected2D,VerticalSandConnected2D,MaxSandObjectX2D,MaxSandObjectZ2D,NumMaterialDomains,NumClayDomains,MeanPsmear,MinPsmear,MaxPsmear,NumContinuousSmearDomains,TopClayDomainCount,MiddleClayDomainCount,MiddleClayOwnsAnyDomain,TopClayPsmear,MiddleClayPsmear
nonuniform_SSSC,SSSC,S,67,6,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,67,7,0.1429,0.2352,0.0506,0,0,0.48,0.48,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,67,8,0.0325,0.065,0,0,0,0.25,0.25,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,67,9,0.3829,0.485,0.2808,0,0,0.73,0.73,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,68,1,0.7651,0.8002,0.73,0,0,0.99,0.99,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,68,2,0.0966,0.1722,0.021,0,0,0.41,0.41,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,68,3,0.1099,0.1892,0.0306,0,0,0.43,0.43,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,68,4,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,68,5,0.5281,0.6022,0.454,0,0,0.84,0.84,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,68,6,0.1703,0.275,0.0656,0,0,0.52,0.52,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,68,7,0.0631,0.119,0.0072,0,0,0.34,0.34,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,68,8,0.6489,0.7022,0.5956,0,0,0.92,0.92,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,68,9,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,68,10,0.1626,0.265,0.0602,0,0,0.51,0.51,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,68,11,0.5571,0.626,0.4882,0,0,0.86,0.86,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,68,12,0.6175,0.676,0.559,0,0,0.9,0.9,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,69,1,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,69,2,0.3951,0.495,0.2952,0,0,0.74,0.74,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,69,3,0.2682,0.385,0.1514,0,0,0.63,0.63,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,69,4,0.0549,0.1056,0.0042,0,0,0.32,0.32,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,69,5,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,69,6,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,69,7,0.5139,0.5906,0.4372,0,0,0.83,0.83,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,69,8,0.4999,0.5792,0.4206,0,0,0.82,0.82,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,69,9,0.2425,0.355,0.13,0,0,0.6,0.6,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,69,10,0.5658,0.636,0.4956,0,0,0.87,0.87,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,69,11,0.5719,0.6382,0.5056,0,0,0.87,0.87,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,70,1,0.4943,0.578,0.4106,0,0,0.82,0.82,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,70,2,0.3249,0.435,0.2148,0,0,0.68,0.68,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,71,1,0.1891,0.295,0.0832,0,0,0.54,0.54,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,71,2,0.4861,0.568,0.4042,0,0,0.81,0.81,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,71,3,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,72,1,0.5869,0.6506,0.5232,0,0,0.88,0.88,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,72,2,0.5869,0.6506,0.5232,0,0,0.88,0.88,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,72,3,0.5223,0.6006,0.444,0,0,0.84,0.84,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,72,4,0.2149,0.325,0.1048,0,0,0.57,0.57,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,72,5,0.1626,0.265,0.0602,0,0,0.51,0.51,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,72,6,0.0666,0.126,0.0072,0,0,0.35,0.35,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,72,7,0.0153,0.0306,0,0,0,0.17,0.17,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,73,1,0.4861,0.568,0.4042,0,0,0.81,0.81,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,73,2,0.6423,0.699,0.5856,0,0,0.92,0.92,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,73,3,0.0253,0.0506,0,0,0,0.22,0.22,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,73,4,0.7751,0.8102,0.74,1,1,1,1,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,73,5,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,73,6,0.5571,0.626,0.4882,0,0,0.86,0.86,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,73,7,0.2331,0.345,0.1212,0,0,0.59,0.59,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,73,8,0.1729,0.275,0.0708,0,0,0.52,0.52,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,73,9,0.2619,0.375,0.1488,0,0,0.62,0.62,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,74,1,0.3829,0.485,0.2808,0,0,0.73,0.73,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,74,2,0.3361,0.445,0.2272,0,0,0.69,0.69,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,74,3,0.2031,0.315,0.0912,0,0,0.56,0.56,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,74,4,0.3431,0.455,0.2312,0,0,0.7,0.7,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,74,5,0.1023,0.1806,0.024,0,0,0.42,0.42,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,74,6,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,74,7,0.5139,0.5906,0.4372,0,0,0.83,0.83,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,74,8,0.3709,0.475,0.2668,0,0,0.72,0.72,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,74,9,0.6743,0.7256,0.623,0,0,0.94,0.94,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,74,10,0.2719,0.385,0.1588,0,0,0.63,0.63,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,74,11,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,74,12,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,75,1,0.0925,0.164,0.021,0,0,0.4,0.4,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,75,2,0.3663,0.475,0.2576,0,0,0.72,0.72,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,75,3,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,75,4,0.0379,0.0756,0.0002,0,0,0.27,0.27,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,75,5,0.4278,0.525,0.3306,0,0,0.77,0.77,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,75,6,0.4671,0.5562,0.378,0,0,0.8,0.8,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,75,7,0.5366,0.6122,0.461,0,0,0.85,0.85,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,76,1,0.0471,0.093,0.0012,0,0,0.3,0.3,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,76,2,0.1809,0.285,0.0768,0,0,0.53,0.53,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,76,3,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,76,4,0.5366,0.6122,0.461,0,0,0.85,0.85,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,76,5,0.2486,0.365,0.1322,0,0,0.61,0.61,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,76,6,0.4329,0.5252,0.3406,0,0,0.77,0.77,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,77,1,0.3139,0.425,0.2028,0,0,0.67,0.67,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,77,2,0.4725,0.557,0.388,0,0,0.8,0.8,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,77,3,0.5366,0.6122,0.461,0,0,0.85,0.85,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,77,4,0.4329,0.5252,0.3406,0,0,0.77,0.77,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,77,5,0.4201,0.515,0.3252,0,0,0.76,0.76,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,77,6,0.7825,0.815,0.75,1,1,1,1,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,77,7,0.1782,0.285,0.0714,0,0,0.53,0.53,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,77,8,0.6975,0.743,0.652,0,0,0.95,0.95,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,77,9,0.4459,0.5356,0.3562,0,0,0.78,0.78,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,77,10,0.019,0.038,0,0,0,0.19,0.19,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,77,11,0.6111,0.6732,0.549,0,0,0.9,0.9,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,78,1,0.3829,0.485,0.2808,0,0,0.73,0.73,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,78,2,0.3098,0.425,0.1946,0,0,0.67,0.67,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,78,3,0.0925,0.164,0.021,0,0,0.4,0.4,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,78,4,0.5425,0.614,0.471,0,0,0.85,0.85,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,78,5,0.5571,0.626,0.4882,0,0,0.86,0.86,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,78,6,0.5719,0.6382,0.5056,0,0,0.87,0.87,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,78,7,0.4538,0.5456,0.362,0,0,0.79,0.79,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,78,8,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,79,1,0.1782,0.285,0.0714,0,0,0.53,0.53,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,79,2,0.3829,0.485,0.2808,0,0,0.73,0.73,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,79,3,0.2719,0.385,0.1588,0,0,0.63,0.63,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,79,4,0.0475,0.093,0.002,0,0,0.3,0.3,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,79,5,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,79,6,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,79,7,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,80,1,0.6906,0.7392,0.642,0,0,0.95,0.95,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,80,2,0.3546,0.465,0.2442,0,0,0.71,0.71,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,80,3,0.8173,0.8446,0.79,1,1,1,1,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,80,4,0.0091,0.0182,0,0,0,0.13,0.13,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,80,5,0.4407,0.5352,0.3462,0,0,0.78,0.78,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,80,6,0.5082,0.5892,0.4272,0,0,0.83,0.83,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,80,7,0.2925,0.405,0.18,0,0,0.65,0.65,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,80,8,0.1863,0.295,0.0776,0,0,0.54,0.54,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,80,9,0.3207,0.435,0.2064,0,0,0.68,0.68,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,80,10,0.7751,0.8102,0.74,1,1,1,1,3,1,1,1,1,1,1,0,0,1,NaN
